Unnamed: 0;reviewId;userName;userImage;content;score;thumbsUpCount;reviewCreatedVersion;at;replyContent;repliedAt;appVersion;sentiment_label_DistilBERT_Multilíngue;sentiment_score_DistilBERT_Multilíngue;sentiment_label_BERTweet_Twitter_XLM_RoBERTa;sentiment_score_BERTweet_Twitter_XLM_RoBERTa
1045;f1a0afbb-82ea-4755-85af-7d548f316e1e;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;pessimo nao funciona um lixo;1;0.0;24.4.2.0;05/07/2024 19:02;;;24.4.2.0;negative;0.6187338829040527;negative;0.931519627571106
1049;1168550d-38ad-4ecd-8fd7-db8496a9ff24;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Muita instabilidade bando horrível;1;0.0;24.4.2.0;05/07/2024 18:59;;;24.4.2.0;negative;0.7450947761535645;negative;0.9603340029716492
1053;2eb49e21-80cc-47e5-a292-435cfa62e556;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;O pior está roubando meu dinheiro cobrando oq eu não devo esse AP e um roubo;1;0.0;24.4.2.0;05/07/2024 18:58;;;24.4.2.0;negative;0.8376650214195251;negative;0.9465751647949219
1054;d8860dd7-1b83-4d48-b3bc-4ea624879521;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;As vezes que mais preciso fazer um pix está fora do ar;3;0.0;24.4.2.0;05/07/2024 18:58;;;24.4.2.0;negative;0.4473611116409302;negative;0.5931119918823242
1055;906f99ab-fe7d-4115-a454-e9f186e839f6;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Demora muito;1;0.0;24.4.2.0;05/07/2024 18:58;;;24.4.2.0;positive;0.5881855487823486;negative;0.7455930113792419
1058;8a2cb131-03be-4002-a07a-5a1a2979d069;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Travando feito louco;2;0.0;;05/07/2024 18:57;;;;negative;0.5998139381408691;negative;0.7710453271865845
1059;009d1c66-a0bc-432d-9159-9fc856f3505a;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Tá muito ruim só trava e muito lento;2;0.0;24.4.2.0;05/07/2024 18:57;;;24.4.2.0;negative;0.5166841745376587;negative;0.9171016812324524
1060;cefa56fb-edeb-4ef1-a1fb-b1b884e1a858;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Tá devagar demais pra carregar as coisas;4;0.0;;05/07/2024 18:56;;;;negative;0.5105027556419373;negative;0.7105207443237305
1061;a625bb3d-235f-4876-86c2-245c15395345;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Não estou conseguindo entrar no meu aplicativo está aparecendo que está indisponível por favor me expliquem o que está acontecendo por favor;1;0.0;24.4.2.0;05/07/2024 18:56;;;24.4.2.0;negative;0.35527825355529785;negative;0.8107622265815735
1062;1c82ce15-36f3-4f5c-8a2c-6d4661b30a27;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;não consigo acessar a conta.;5;1.0;24.4.2.0;05/07/2024 18:56;;;24.4.2.0;neutral;0.5269924998283386;negative;0.7792287468910217
1063;2dc395fe-0793-437b-bd71-0507093320f2;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Estarei encerrando minha conta quando preciso usar o app ele não está disponível além do banco reduzir meu limite do cheque especial. Lamentável;1;0.0;24.4.2.0;05/07/2024 18:55;;;24.4.2.0;negative;0.5453338623046875;negative;0.9284735321998596
1064;9e6e9ee2-7a47-43df-91c1-f933dd15b932;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Péssimo .;1;0.0;24.4.2.0;05/07/2024 18:54;;;24.4.2.0;positive;0.4816352128982544;negative;0.9233561754226685
1066;2fde9996-9b9b-4cf0-9741-b238399def79;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;O aplicativo está muito lento e trava demais;2;0.0;24.4.2.0;05/07/2024 18:53;;;24.4.2.0;negative;0.4090956151485443;negative;0.9130645394325256
1067;2c1296de-df03-45e7-b8d1-bec89c164235;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Tá muito ruim não abre;1;0.0;24.4.2.0;05/07/2024 18:53;;;24.4.2.0;negative;0.5492780208587646;negative;0.9296627044677734
1068;def9411a-6c1c-4c01-9476-bd9a18f5e039;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Top eu recomendo;5;0.0;24.4.2.0;05/07/2024 18:53;;;24.4.2.0;positive;0.7323076725006104;positive;0.8579577207565308
1071;8a6111bc-d637-495d-972a-b7086929e2bd;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Fica apresentado erro e não entra na conta.;1;0.0;24.4.2.0;05/07/2024 18:51;;;24.4.2.0;negative;0.6474888324737549;negative;0.6553788185119629
1072;3f656324-f2f8-43aa-91b0-48be8e6d9a67;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Muita falha pra entrar no aplicativo;1;0.0;24.4.2.0;05/07/2024 18:51;;;24.4.2.0;negative;0.6322906017303467;negative;0.8743294477462769
1074;7e0cef3f-94d3-45d6-96eb-afd381ab51e7;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Um lixo;1;0.0;24.4.2.0;05/07/2024 18:48;;;24.4.2.0;positive;0.5548112988471985;negative;0.956828773021698
1076;71969fa7-490b-4c8f-91e7-718a4493508c;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Demora muito;3;0.0;24.4.2.0;05/07/2024 18:47;;;24.4.2.0;positive;0.5881855487823486;negative;0.7455930113792419
1079;b31f7f27-5de4-46ab-833e-688cfd84a6f4;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Há dias que o aplicativo não está funcionando direito. Já reclamei através do atendente e nada ficou resolvido. Descaso total com o cliente. José Carlos;1;0.0;;05/07/2024 18:45;;;;negative;0.594585657119751;negative;0.9382679462432861
1080;7f998de8-2e29-4f5d-96e9-c0837502dd36;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Sistema de habilitação de id péssimo. Simplesmente não reconhece nosso aparelho. Pra habilitar ficar pedindo pra baixarmos o app mesmo isso já tendo sido feito;1;0.0;24.4.2.0;05/07/2024 18:45;;;24.4.2.0;negative;0.5854098200798035;negative;0.9537705183029175
1081;be2d24d9-bcba-496d-87a1-29d8a9fda702;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Trava muito app muito pesado;1;0.0;24.4.2.0;05/07/2024 18:44;;;24.4.2.0;negative;0.8770169019699097;negative;0.918449878692627
1082;d4a12473-57bb-43be-a61b-6da018491f46;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Só fica carregando e pede para tenta novamente mais tarde;2;0.0;24.4.2.0;05/07/2024 18:43;;;24.4.2.0;negative;0.8038496375083923;negative;0.6943193674087524
1083;af93850c-6201-48ff-872d-8904d8f12d24;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;O App bloqueou meu ID me impossibilitado fazer transações após atualização.;1;0.0;24.4.2.0;05/07/2024 18:40;;;24.4.2.0;negative;0.47281476855278015;negative;0.8213528394699097
1088;6e483819-3283-4e65-ac1d-82ca1aedb9ac;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Muito ruim. Trava muito;1;0.0;24.1.1.1;05/07/2024 18:32;;;24.1.1.1;positive;0.618291974067688;negative;0.9568081498146057
1090;7b1b5acc-a7ef-4512-9c9c-02d150332148;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ótimo;4;0.0;24.4.2.0;05/07/2024 18:30;;;24.4.2.0;positive;0.5525944232940674;positive;0.5943111777305603
1091;f3151ec7-4a6a-4d50-b85f-b37da407eef4;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Com a nova atualização ficou horrível p acessar;3;0.0;24.4.2.0;05/07/2024 18:29;;;24.4.2.0;negative;0.5635704398155212;negative;0.9246054887771606
1094;336a9118-aa85-4664-81b4-41ca23fee3e5;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;excelente aplicativo;5;0.0;24.4.2.0;05/07/2024 18:17;;;24.4.2.0;positive;0.9730883240699768;positive;0.848230242729187
1095;af771bfc-3e34-4b39-8e99-d19bd824a4e4;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;bom;5;0.0;24.4.2.0;05/07/2024 18:13;;;24.4.2.0;negative;0.6140770316123962;positive;0.39379629492759705
1096;184dffef-7cf7-419a-94b8-8a1b561237de;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;App não está funcionando 05/07. Fica dando falha na comunicação toda vez q tento fazer alguma transação.;1;0.0;24.4.2.0;05/07/2024 18:09;;;24.4.2.0;negative;0.5037297010421753;negative;0.7456524968147278
1098;d14a4911-6439-4a8f-9b47-a599c2f8a461;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;muito bom;5;0.0;24.4.2.0;05/07/2024 18:06;;;24.4.2.0;positive;0.678724467754364;positive;0.81575608253479
1099;9f4a5229-3d78-4ac4-93a0-9283663a2125;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;excelente;5;0.0;24.4.2.0;05/07/2024 18:04;;;24.4.2.0;positive;0.9788607954978943;positive;0.5776392817497253
1100;9a3ac5a4-3a51-4371-b166-5e90775245e0;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;excelente;5;0.0;24.4.2.0;05/07/2024 18:04;;;24.4.2.0;positive;0.9788607954978943;positive;0.5776392817497253
1101;13539892-c3e4-4e5a-a181-5a97a86fc317;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;App ótimo não tenho do que reclamar;5;0.0;24.4.2.0;05/07/2024 18:03;;;24.4.2.0;negative;0.41679486632347107;positive;0.6616290211677551
1103;f29e411a-8f7b-4225-a740-c56226a039e2;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;muito bom o aplicativo..;5;0.0;24.4.2.0;05/07/2024 18:02;;;24.4.2.0;positive;0.5128464698791504;positive;0.8942195177078247
1106;555dd951-abfd-4a72-8fe9-776487592d67;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Péssimo atendimento por ligação;1;0.0;23.10.2.2;05/07/2024 17:46;;;23.10.2.2;negative;0.41891053318977356;negative;0.9119341969490051
1107;6dd18c52-1856-4a3a-9899-4b3fb5a2c87d;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;o app até que funciona! mas é muito lento pra abrir no celular...;4;0.0;24.4.2.0;05/07/2024 17:43;;;24.4.2.0;negative;0.4041389226913452;negative;0.6609416604042053
1108;d1c6ab36-9c79-46a8-8c44-d59fc0548b0c;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Excelente!!;5;0.0;24.4.2.0;05/07/2024 17:41;;;24.4.2.0;positive;0.9903305768966675;positive;0.8339385390281677
1110;523f1213-d9c1-4c7c-bff9-266ab26662ce;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Muito bom o aplicativo;5;0.0;24.4.2.0;05/07/2024 17:36;;;24.4.2.0;negative;0.4937116503715515;positive;0.9077748656272888
1111;98094d42-7c34-478e-8e11-a8aa194e903e;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;pior banco que existe horrível demais não carrega nem pra ver a quantidade de dinheiro horrível;1;0.0;24.4.2.0;05/07/2024 17:35;;;24.4.2.0;negative;0.5376906394958496;negative;0.9512507915496826
1113;9555d7ea-ad40-4d1b-88c4-d3b06e2f8d2b;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Excelência em atendimento!;5;0.0;24.4.2.0;05/07/2024 17:31;;;24.4.2.0;positive;0.9722257852554321;positive;0.8551671504974365
1115;fe111677-9d94-4547-890b-ed791f2da778;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sem dúvidas é o melhor banco e tem os melhores APP rápidos e fáceis de usar e muito eficiente;5;0.0;24.4.2.0;05/07/2024 17:24;;;24.4.2.0;positive;0.8992230296134949;positive;0.8872087001800537
1116;6f7dd70e-2c45-4304-84e3-a97ac9e5dcde;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;otimo;5;0.0;24.4.2.0;05/07/2024 17:22;;;24.4.2.0;positive;0.5754548907279968;positive;0.5453681945800781
1118;45e15266-4bed-4a05-a1c7-b497af3b3341;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Era muito bom mas de um tempo pra cá nem Pix consigo fazer tá horrível;2;0.0;;05/07/2024 17:19;;;;negative;0.5187718272209167;negative;0.9139556884765625
1119;89b9117d-c5f8-4e0b-b251-12844c253b35;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;melhor aplicativo de todos;5;0.0;24.4.2.0;05/07/2024 17:12;;;24.4.2.0;positive;0.9173292517662048;positive;0.8899032473564148
1120;8a1f2e7e-4ef1-4659-9609-051cdaad7847;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;bom;5;0.0;24.4.2.0;05/07/2024 17:10;;;24.4.2.0;negative;0.6140770316123962;positive;0.39379629492759705
1121;5a75ec28-e029-436f-98a4-239356d7b7fa;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;muito bom aplicativo 😁;5;0.0;24.4.2.0;05/07/2024 17:10;;;24.4.2.0;positive;0.910146176815033;positive;0.8981680274009705
1123;5afb6dd5-0d02-4427-b602-6c59a9155862;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;O aplicativo está muito ruim péssimo trava não dá pra acessar não dá pra entrar na conta vê se conserta isso.;1;0.0;24.4.2.0;05/07/2024 17:05;;;24.4.2.0;negative;0.8652776479721069;negative;0.9283332824707031
1124;9791751e-ddc6-4a98-9507-a411466eff4e;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Pessimo;1;0.0;24.4.2.0;05/07/2024 17:04;;;24.4.2.0;positive;0.6376352310180664;negative;0.9216929078102112
1125;e2059aca-771a-4fea-9e3a-44db2afd3f42;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;trava toda hora muito devagar;1;0.0;24.4.2.0;05/07/2024 17:02;;;24.4.2.0;negative;0.7607489228248596;negative;0.795190155506134
1126;74e1e021-7e4b-4ebc-ae68-587b3df50cc3;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;A configuração de notificações não serve para nada!!! Toda hora recebo mensagens de produtos que nem quero saber!!! Uma falta de respeito!!!;2;1.0;24.4.2.0;05/07/2024 16:54;;;24.4.2.0;negative;0.9360948204994202;negative;0.9360225796699524
1127;f7604f9d-ea33-4b45-8a10-7158b7e9433e;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;MUITO BOM.;5;0.0;24.4.2.0;05/07/2024 16:53;;;24.4.2.0;positive;0.538106381893158;positive;0.9104959964752197
1128;40a01753-5f82-402f-91c8-388ba5a57d6f;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ótimo aplicativo;5;0.0;24.4.2.0;05/07/2024 16:48;;;24.4.2.0;positive;0.671210765838623;positive;0.8482815027236938
1131;83a3c89e-dd21-46ee-90e9-af0b5f40c321;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;excelente;5;0.0;24.4.2.0;05/07/2024 16:42;;;24.4.2.0;positive;0.9788607954978943;positive;0.5776392817497253
1132;3d002656-6e7a-403b-ab91-128d6f2f4d78;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sensacional @;5;0.0;24.4.2.0;05/07/2024 16:40;;;24.4.2.0;positive;0.9278809428215027;positive;0.7188894748687744
1133;8aa9b662-a72b-4f17-b1ed-369f92a1437f;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;otima;4;0.0;24.4.2.0;05/07/2024 16:32;;;24.4.2.0;positive;0.6406129598617554;positive;0.5457127094268799
1134;18eebe31-4e50-4e0a-8ea0-230564f7072a;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ótimo;5;0.0;24.4.2.0;05/07/2024 16:28;;;24.4.2.0;positive;0.5525944232940674;positive;0.5943111777305603
1135;c5b1d7c1-1cf2-42f1-b497-bce4e6934d91;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Fui entrar no aplicativo e simplesmente não funciona o aplicativo e fica loop pedindo redefinição de senha.;1;1.0;24.4.2.0;05/07/2024 16:25;;;24.4.2.0;negative;0.615656316280365;negative;0.7902179956436157
1136;56074b1b-d829-4265-91ed-81c56235ea6e;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;banco desabilitado o 🆔 sozinho dando erro o que tá acontecendo Santander;1;0.0;24.4.2.0;05/07/2024 16:22;;;24.4.2.0;negative;0.7378004193305969;negative;0.8630096912384033
1137;57c56e82-4714-49d8-acf0-daed20a13788;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Excelente ❤️🥰;5;0.0;24.4.2.0;05/07/2024 16:20;;;24.4.2.0;positive;0.9755874276161194;positive;0.9175492525100708
1139;d85e300c-eb3f-4006-9263-2117fa2f6678;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;App travando. Tudo vez que precisar usar o app tenho que reiniciar o aparelho. Tá difícil.;1;0.0;24.4.2.0;05/07/2024 16:17;;;24.4.2.0;negative;0.5209203362464905;negative;0.8626025319099426
1141;2625fc49-d84e-4842-b1e8-c3bcdff9ff7a;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Muito bomm;5;0.0;24.4.2.0;05/07/2024 16:13;;;24.4.2.0;negative;0.7368249297142029;positive;0.8635159134864807
1143;f2bb63bb-dba2-4c7d-b20d-9b008e11156e;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;muito bom;5;0.0;24.4.2.0;05/07/2024 16:05;;;24.4.2.0;positive;0.678724467754364;positive;0.81575608253479
1145;1ec565b0-1a07-4fd0-b083-29424fc8b927;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ótimo;4;0.0;24.4.2.0;05/07/2024 15:54;;;24.4.2.0;positive;0.5525944232940674;positive;0.5943111777305603
1146;3a7eb35c-72c8-442f-a7c6-26cb60c82429;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ótimo ok;5;0.0;24.4.2.0;05/07/2024 15:50;;;24.4.2.0;positive;0.7894785404205322;positive;0.6443315744400024
1149;abf03ab2-bbf4-4a7b-8474-0d0e50cc3ad5;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;bom;5;0.0;24.4.2.0;05/07/2024 15:43;;;24.4.2.0;negative;0.6140770316123962;positive;0.39379629492759705
